X,Y_0,Y_1,W,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
1,,,0.030177696,4,670.82,1,9,,2,5,22229,2
4,,,0.011471861,3,670.84,1,3,,2,5,58477,5
2,,,0.020640229,1,670.89,1,4,,2,4,32504,5
1,,,0.035053814,4,670.93,1,7,,1,5,19140,7
4,,,0.046486318,1,671.03,4,2,,1,3,14435,6
1,,,0.029505891,3,671.2,1,5,,1,5,22748,6
1,,,0.013146505,4,671.3,1,9,,4,5,51063,3
4,,,0.02113889,2,671.35,1,2,,3,3,31759,3
1,,,0.027088679,4,671.42,1,8,,3,3,24786,2
4,,,0.045207702,4,671.47,1,4,,1,5,14853,7
4,,,0.010944955,1,671.67,1,5,,4,4,61368,3
1,,,0.018366689,1,671.78,1,7,,2,4,36576,2
2,,,0.012157594,3,671.78,1,5,,4,4,55256,3
1,,,0.016374339,1,671.79,3,4,,2,3,41027,5
1,,,0.010240382,1,671.81,1,5,,4,3,65604,3
1,,,0.011203849,4,671.85,1,9,,4,5,59966,3
1,,,0.014254458,4,672.34,1,9,,2,5,47167,5
1,,,0.020734197,3,672.41,4,5,,3,5,32430,1
1,,,0.011922375,4,672.41,1,5,,2,5,56399,2
4,,,0.030686288,2,672.49,2,2,,2,3,21915,4
4,,,0.042613104,4,672.52,1,4,,2,5,15782,2
4,,,0.013880739,1,672.73,2,2,,5,5,48465,5
1,,,0.035133695,4,672.74,1,9,,1,5,19148,7
1,,,0.020740535,3,672.74,2,5,,2,3,32436,1
4,,,0.009465642,1,672.78,1,2,,3,3,71076,2
4,,,0.017873702,2,673.07,1,3,,4,5,37657,1
4,,,0.014956902,6,673.27,2,2,,1,2,45014,6
1,,,0.019048293,2,673.3,2,6,,4,4,35347,3
4,,,0.012537661,4,673.31,1,2,,2,5,53703,2
4,,,0.016954901,2,673.33,1,2,,4,4,39713,3
2,,,0.035112884,1,673.43,3,6,,2,4,19179,5
1,,,0.020069113,4,673.68,1,6,,2,4,33568,2
1,,,0.025304697,4,673.94,1,7,,2,2,26633,1
1,,,0.018011171,4,673.96,1,5,,3,5,37419,5
2,,,0.009503489,3,674.13,1,5,,3,4,70935,1
1,,,0.019967133,4,674.33,1,8,,2,4,33772,2
1,,,0.017460326,4,674.44,1,6,,2,4,38627,1
1,,,0.023722304,4,674.52,1,9,,1,5,28434,7
4,,,0.028237583,3,674.85,1,5,,3,4,23899,2
1,,,0.018401527,4,675.06,1,6,,3,4,36685,1
1,,,0.009792455,3,675.18,1,4,,5,5,68949,1
4,,,0.047821375,1,675.19,3,5,,1,2,14119,6
2,,,0.014981252,4,675.22,1,8,,2,5,45071,2
4,,,0.009751906,3,675.3,1,4,,4,5,69248,3
4,,,0.018505741,2,675.33,2,3,,5,4,36493,3
1,,,0.012984928,2,675.45,2,6,,2,3,52018,1
1,,,0.017136225,4,675.51,1,8,,2,5,39420,2
4,,,0.017461873,2,675.53,2,2,,2,3,38686,1
2,,,0.019087108,3,675.55,3,5,,4,4,35393,3
2,,,0.007920286,4,675.64,1,9,,3,5,85305,3
4,,,0.02207337,4,675.71,4,3,,4,2,30612,3
2,,,0.030429967,4,675.88,1,4,,2,3,22211,2
4,,,0.024512584,2,675.91,4,3,,3,4,27574,2
1,,,0.069232818,4,675.92,1,6,,1,5,9763,7
1,,,0.008458612,4,675.97,1,4,,3,5,79915,2
4,,,0.038199593,2,675.98,3,3,,3,5,17696,3
1,,,0.011303635,3,675.98,1,5,,2,5,59802,2
4,,,0.02314012,1,676.27,2,2,,5,3,29225,3
1,,,0.018364046,4,676.66,1,5,,2,5,36847,2
2,,,0.008339391,3,676.85,1,4,,5,5,81163,3
1,,,0.01082607,4,676.9,1,5,,3,5,62525,3
1,,,0.020650682,3,676.95,2,6,,3,3,32781,3
2,,,0.036442986,4,677.22,1,7,,1,5,18583,7
4,,,0.011022879,4,677.4,1,4,,2,2,61454,2
2,,,0.014544849,3,677.47,1,6,,2,4,46578,5
1,,,0.017579791,3,677.49,1,5,,2,3,38538,2
1,,,0.009900691,1,677.93,1,9,,3,3,68473,3
2,,,0.042021811,2,678.19,2,3,,2,3,16139,2
4,,,0.023592989,2,678.44,1,3,,2,4,28756,5
1,,,0.012130813,3,678.44,1,6,,5,5,55927,3
2,,,0.01196889,6,678.66,1,3,,2,3,56702,1
4,,,0.16294047,2,678.81,1,2,,1,5,4166,6
1,,,0.019423528,3,678.93,1,5,,2,5,34954,2
4,,,0.010180845,3,678.93,1,4,,4,5,66687,2
4,,,0.012543033,2,679.13,1,3,,1,5,54144,7
1,,,0.015245523,4,679.31,1,6,,2,5,44558,2
1,,,0.01058852,3,679.37,1,7,,3,4,64161,5
1,,,0.026566691,4,679.39,1,7,,2,3,25573,5
4,,,0.009403258,2,679.47,1,2,,5,4,72259,1
1,,,0.011988144,4,679.5,1,6,,5,5,56681,3
4,,,0.015300475,2,679.54,1,4,,1,3,44413,7
4,,,0.016552992,3,679.55,1,4,,2,4,41053,2
4,,,0.014921064,2,679.55,1,2,,2,2,45543,5
4,,,0.024748898,2,679.58,4,7,,5,4,27459,3
3,,,0.024862463,1,679.69,3,5,,3,3,27338,3
1,,,0.024865942,4,679.81,1,9,,2,5,27339,2
2,,,0.014936189,3,679.97,2,5,,3,3,45525,1
1,,,0.012642369,4,680.21,1,6,,2,5,53804,2
1,,,0.014111339,4,680.35,1,6,,4,5,48213,3
2,,,0.018567492,4,680.61,1,8,,3,5,36656,2
2,,,0.032044898,4,680.89,1,6,,2,3,21248,2
2,,,0.02838941,2,680.92,1,2,,1,3,23985,6
1,,,0.016045755,4,681.03,1,9,,2,5,42443,2
2,,,0.0242182,3,681.04,1,6,,2,3,28121,2
4,,,0.024169772,3,681.08,1,4,,1,5,28179,6
2,,,0.012290994,3,681.13,1,4,,2,3,55417,1
4,,,0.050460034,2,681.16,2,2,,1,3,13499,6
1,,,0.020023803,4,681.41,1,5,,2,5,34030,2
1,,,0.038049693,4,681.47,1,6,,2,4,17910,2
1,,,0.017666347,1,681.55,1,5,,2,3,38579,2
2,,,0.013965249,4,681.56,1,7,,2,4,48804,2
4,,,0.023067316,3,681.57,2,4,,3,3,29547,4
2,,,0.042166543,3,681.58,3,5,,2,3,16164,2
4,,,0.031373343,3,681.68,2,3,,1,4,21728,7
2,,,0.011698298,2,681.73,1,6,,2,5,58276,2
1,,,0.012231292,3,681.76,1,5,,3,4,55739,3
2,,,0.017180547,3,681.81,1,6,,4,5,39685,3
1,,,0.011419887,4,681.95,2,9,,4,5,59716,3
1,,,0.013608068,4,682.05,1,8,,3,5,50121,2
2,,,0.013951524,4,682.09,1,5,,3,5,48890,3
4,,,0.03525168,3,682.12,1,2,,1,5,19350,7
2,,,0.011336945,4,682.28,1,9,,3,5,60182,1
1,,,0.013570079,3,682.29,1,6,,3,5,50279,2
2,,,0.027233508,3,682.39,1,4,,5,5,25057,3
4,,,0.020473378,3,682.91,4,5,,3,3,33356,4
1,,,0.008752691,4,682.92,1,9,,2,5,78024,2
4,,,0.018716192,2,683.01,1,2,,2,4,36493,2
2,,,0.016798564,3,683.08,1,4,,2,4,40663,1
2,,,0.010719105,1,683.15,2,3,,2,2,63732,1
1,,,0.033958354,1,683.31,3,5,,2,3,20122,2
2,,,0.027076186,1,683.43,1,9,,2,3,25241,2
4,,,0.034245916,2,683.48,2,3,,3,4,19958,5
1,,,0.027866547,3,683.65,2,4,,5,4,24533,3
1,,,0.019230575,4,684.07,1,5,,2,5,35572,2
4,,,0.050616261,2,684.18,1,2,,1,3,13517,7
1,,,0.071085714,1,684.2,4,5,,2,3,9625,2
4,,,0.014087438,2,684.41,2,3,,2,5,48583,5
4,,,0.023030823,3,684.43,1,4,,2,5,29718,2
1,,,0.024572249,1,684.46,1,6,,2,5,27855,4
2,,,0.008245823,4,684.56,1,5,,2,5,83019,1
1,,,0.029906081,3,684.61,1,6,,4,5,22892,3
4,,,0.025725613,2,684.61,1,6,,4,3,26612,3
1,,,0.009136219,3,684.65,1,6,,3,5,74938,3
1,,,0.019360421,3,684.72,4,5,,2,3,35367,2
2,,,0.007553188,3,684.84,1,4,,4,4,90669,3
1,,,0.033357199,1,684.89,2,7,,1,4,20532,7
2,,,0.012780027,4,684.92,1,6,,3,5,53593,1
2,,,0.121230088,4,684.95,1,1,,1,5,5650,7
1,,,0.013761698,2,685.25,2,2,,2,3,49794,1
4,,,0.011433624,1,685.32,1,3,,4,3,59939,3
4,,,0.034252236,4,685.49,1,2,,2,5,20013,1
2,,,0.016156402,4,685.5,1,8,,3,5,42429,3
2,,,0.023992161,3,685.6,1,4,,2,5,28576,2
1,,,0.012943853,3,685.61,1,4,,2,3,52968,1
4,,,0.012349584,2,685.97,2,5,,4,4,55546,3
1,,,0.036426334,4,686.09,1,6,,2,5,18835,2
4,,,0.026800391,2,686.09,1,2,,5,3,25600,3
4,,,0.024929194,5,686.55,3,5,,2,2,27540,5
1,,,0.022083548,3,686.71,1,5,,4,3,31096,3
1,,,0.0153711,3,686.75,1,5,,2,5,44678,2
1,,,0.022107127,3,686.78,1,5,,5,3,31066,3
4,,,0.008621768,2,686.81,2,2,,4,4,79660,5
2,,,0.012367459,3,687,1,5,,3,4,55549,1
1,,,0.012620644,4,687.03,1,3,,3,5,54437,3
2,,,0.016864998,3,687.08,1,5,,3,3,40740,3
1,,,0.044471981,3,687.27,1,5,,4,4,15454,4
1,,,0.034680389,3,687.4,3,6,,3,4,19821,4
3,,,0.013435485,3,687.44,1,2,,1,5,51166,7
1,,,0.026407432,4,687.94,1,4,,2,5,26051,2
4,,,0.016474546,3,688.01,1,4,,3,3,41762,4
2,,,0.025126707,4,688.12,1,4,,2,5,27386,2
4,,,0.030710875,2,688.2,2,4,,2,3,22409,1
4,,,0.037888363,1,688.28,4,3,,1,3,18166,7
1,,,0.027204505,3,688.41,4,5,,2,3,25305,2
4,,,0.030577162,2,688.72,2,2,,3,5,22524,3
4,,,0.00795762,2,688.74,1,3,,3,5,86551,3
1,,,0.025908971,3,688.79,1,6,,2,3,26585,2
2,,,0.018070507,3,688.92,1,6,,5,4,38124,3
4,,,0.011765539,4,689.19,1,3,,2,5,58577,1
1,,,0.066638956,1,689.38,4,5,,3,2,10345,5
4,,,0.011176204,2,689.46,1,2,,2,5,61690,1
1,,,0.008036901,3,689.55,1,4,,4,5,85798,3
2,,,0.08298881,1,689.72,1,8,,1,2,8311,7
2,,,0.009674713,4,689.72,1,6,,2,5,71291,1
1,,,0.01096178,4,689.77,1,8,,4,5,62925,3
2,,,0.015059602,3,689.79,4,8,,3,3,45804,3
4,,,0.016808557,3,689.84,1,4,,4,5,41041,3
2,,,0.015428277,4,689.86,1,5,,3,4,44714,1
2,,,0.026558556,3,690.31,2,2,,2,3,25992,4
4,,,0.010234372,3,690.38,1,2,,5,5,67457,3
2,,,0.02747195,3,690.48,2,3,,4,4,25134,3
1,,,0.016248912,3,690.53,4,5,,4,5,42497,1
1,,,0.008136148,4,690.58,1,7,,2,5,84878,2
2,,,0.009809678,4,690.67,1,5,,5,5,70407,5
1,,,0.013196906,4,690.99,1,5,,3,5,52360,1
2,,,0.010827262,3,691.05,1,5,,2,5,63825,1
1,,,0.010823393,2,691.42,1,3,,4,5,63882,2
1,,,0.012072764,4,691.54,1,5,,3,5,57281,5
2,,,0.144925623,4,691.73,1,2,,1,5,4773,7
2,,,0.017537264,3,691.81,1,3,,3,4,39448,2
1,,,0.035384104,4,691.83,1,4,,1,5,19552,7
4,,,0.029034451,1,691.92,2,3,,2,2,23831,5
4,,,0.011113395,2,691.92,1,3,,4,4,62260,3
4,,,0.025585213,1,692.08,1,3,,3,4,27050,3
2,,,0.020088783,3,692.38,1,7,,2,4,34466,2
1,,,0.050354053,1,692.62,3,7,,3,3,13755,4
2,,,0.012202321,3,692.86,1,4,,3,3,56781,3
1,,,0.019065871,3,692.93,1,6,,4,5,36344,4
4,,,0.052416452,3,693.26,1,4,,2,3,13226,5
1,,,0.012676407,4,693.26,1,6,,4,5,54689,5
1,,,0.02684074,4,693.35,1,9,,1,5,25832,7
2,,,0.0070639,4,693.35,1,4,,3,5,98154,3
2,,,0.022969759,4,693.48,1,9,,3,5,30191,2
1,,,0.022069053,3,693.52,1,4,,2,3,31425,2
1,,,0.027404773,1,693.56,4,6,,2,3,25308,5
2,,,0.014433882,3,693.88,1,6,,5,4,48073,3
4,,,0.025109101,2,693.89,1,4,,1,5,27635,6
4,,,0.030035482,4,694.12,1,1,,2,5,23110,2
1,,,0.013516434,4,694.15,1,5,,4,5,51356,3
3,,,0.02832966,4,694.19,1,4,,2,4,24504,2
1,,,0.121654109,4,694.28,1,9,,1,5,5707,6
4,,,0.026749884,3,694.32,4,4,,3,3,25956,1
1,,,0.01608588,4,694.91,1,3,,2,3,43200,1
4,,,0.013950315,2,695.2,1,2,,3,5,49834,2
2,,,0.023031568,4,695.3,1,8,,2,5,30189,2
2,,,0.018905655,4,695.35,1,6,,2,5,36780,2
2,,,0.015407316,3,695.44,4,4,,4,4,45137,3
4,,,0.021579029,3,695.6,1,4,,3,3,32235,3
1,,,0.029185925,4,695.88,1,4,,2,5,23843,5
1,,,0.023887287,1,695.98,1,9,,3,5,29136,4
4,,,0.008359575,3,696.06,1,4,,4,5,83265,3
1,,,0.013000093,4,696.09,1,9,,2,5,53545,2
4,,,0.016884427,3,696.28,1,4,,2,4,41238,2
4,,,0.014997308,3,696.43,1,4,,5,3,46437,3
1,,,0.017889194,4,696.48,1,7,,2,2,38933,2
4,,,0.016491822,2,696.73,1,4,,1,5,42247,6
1,,,0.048766797,3,696.78,1,6,,2,4,14288,2
4,,,0.018025812,3,696.95,1,5,,1,5,38664,7
4,,,0.018508604,3,696.96,1,5,,2,4,37656,1
2,,,0.032160292,4,697.01,1,8,,1,5,21673,7
4,,,0.021734019,3,697.01,1,5,,2,3,32070,4
4,,,0.012281063,3,697.11,1,4,,3,5,56763,2
2,,,0.024062252,4,697.3,1,9,,2,3,28979,2
4,,,0.012713119,4,697.34,2,5,,2,2,54852,1
1,,,0.033512423,4,697.36,1,6,,1,5,20809,6
4,,,0.058005819,3,697.81,1,4,,2,5,12030,2
2,,,0.013754607,3,697.84,1,5,,2,4,50735,1
1,,,0.01434695,4,697.85,1,4,,5,5,48641,3
4,,,0.027303599,2,697.88,2,3,,5,4,25560,3
4,,,0.033832097,2,697.99,2,2,,3,3,20631,4
2,,,0.027689317,1,698.02,2,2,,4,3,25209,4
4,,,0.013924083,5,698.07,1,4,,4,5,50134,3
1,,,0.019428349,4,698.08,1,7,,2,5,35931,2
4,,,0.037600991,3,698.1,1,1,,2,5,18566,5
4,,,0.03588713,3,698.22,3,4,,5,3,19456,3
1,,,0.045594072,4,698.41,1,5,,2,5,15318,2
2,,,0.030535566,1,698.44,1,2,,1,3,22873,7
4,,,0.066852029,3,698.47,1,3,,1,4,10448,7
2,,,0.039804536,3,698.49,1,8,,2,2,17548,2
2,,,0.023159707,4,699.4,1,6,,2,5,30199,2
1,,,0.00934058,4,699.46,1,9,,4,5,74884,3
1,,,0.009556576,4,699.57,1,6,,4,4,73203,2
2,,,0.017981906,3,699.64,1,4,,2,5,38908,2
1,,,0.021665222,3,699.7,1,7,,2,3,32296,5
2,,,0.01386188,1,699.72,2,6,,4,4,50478,4
2,,,0.010920977,3,699.98,2,6,,2,3,64095,1
4,,,0.022094249,3,699.99,1,3,,2,5,31682,1
4,,,0.023722254,2,700.02,2,3,,4,3,29509,5
4,,,0.039170955,2,700.22,1,1,,2,2,17876,2
1,,,0.042209365,4,700.38,1,6,,2,5,16593,2
2,,,0.008949642,4,700.39,1,1,,2,5,78259,2
4,,,0.020813453,3,700.56,1,4,,2,4,33659,2
2,,,0.079205201,3,700.57,3,7,,1,2,8845,7
4,,,0.013227037,4,700.57,1,4,,2,5,52965,1
1,,,0.020253245,1,700.58,2,5,,4,4,34591,3
2,,,0.051101306,1,700.65,2,4,,1,4,13711,6
1,,,0.024724496,4,700.89,1,7,,2,4,28348,2
2,,,0.021032196,4,700.94,1,5,,2,5,33327,2
1,,,0.019093558,3,701.02,1,4,,3,4,36715,2
1,,,0.033679458,1,701.24,1,5,,1,4,20821,7
4,,,0.026040847,6,701.28,1,2,,3,2,26930,4
4,,,0.033960784,1,701.46,2,2,,3,2,20655,4
4,,,0.022796789,3,701.48,1,2,,2,3,30771,2
4,,,0.016384315,5,701.56,3,5,,4,3,42819,4
1,,,0.058705656,4,701.65,1,6,,2,5,11952,2
4,,,0.017726664,1,701.71,1,2,,2,2,39585,5
1,,,0.021173365,4,701.77,1,9,,3,5,33144,1
4,,,0.013952421,3,702.03,1,3,,2,5,50316,1
1,,,0.0088285,4,702.06,1,7,,4,5,79522,3
1,,,0.015026217,4,702.1,1,9,,2,5,46725,1
3,,,0.012685963,1,702.13,1,2,,4,5,55347,3
1,,,0.028124049,3,702.37,1,5,,2,3,24974,5
1,,,0.01126387,4,702.46,1,6,,2,5,62364,2
4,,,0.008539719,2,702.52,2,3,,4,5,82265,5
2,,,0.281582532,3,702.83,1,4,,1,5,2496,6
1,,,0.018192147,4,702.89,1,7,,2,5,38637,2
1,,,0.016624885,4,702.95,1,6,,2,5,42283,2
4,,,0.012390213,3,703.38,1,4,,4,5,56769,3
1,,,0.010701028,4,703.4,1,9,,1,5,65732,7
2,,,0.014743192,4,703.84,1,9,,2,5,47740,5
4,,,0.013321284,1,703.87,1,2,,2,3,52838,1
2,,,0.044549079,1,703.92,3,4,,1,2,15801,7
4,,,0.014548122,6,703.94,1,2,,2,5,48387,5
1,,,0.02977414,3,703.95,2,6,,2,3,23643,1
2,,,0.011783562,3,703.95,1,5,,3,4,59740,2
1,,,0.011620409,4,704.22,1,3,,5,5,60602,5
4,,,0.013455483,2,704.26,2,3,,5,4,52340,5
1,,,0.012722543,4,704.32,1,5,,2,5,55360,2
1,,,0.023050038,1,704.34,1,5,,2,4,30557,2
1,,,0.015513687,2,704.43,1,6,,4,5,45407,5
2,,,0.019335803,4,704.5,1,4,,2,5,36435,2
1,,,0.024534471,4,704.63,1,5,,2,5,28720,2
4,,,0.007780685,3,704.72,1,3,,4,4,90573,1
4,,,0.027320031,1,705.13,1,3,,1,4,25810,7
1,,,0.009518489,4,705.32,1,8,,2,5,74100,2
2,,,0.02229561,4,705.5,1,9,,2,5,31643,2
1,,,0.013086653,4,705.58,1,6,,4,5,53916,1
1,,,0.02538503,3,705.78,4,6,,5,4,27803,3
4,,,0.017896018,1,705.98,1,4,,5,5,39449,3
1,,,0.046473608,1,706.12,1,5,,2,4,15194,5
4,,,0.03427767,3,706.12,2,3,,2,5,20600,4
4,,,0.016133939,1,706.36,1,3,,3,5,43781,5
1,,,0.013975985,4,706.5,1,6,,4,4,50551,3
2,,,0.020999524,3,706.55,1,4,,3,5,33646,2
2,,,0.049837094,4,706.69,1,5,,2,3,14180,2
1,,,0.02457735,4,706.82,1,6,,2,4,28759,2
2,,,0.109558277,1,706.87,2,3,,1,2,6452,6
2,,,0.015686705,4,706.89,1,5,,2,5,45063,2
4,,,0.009891838,3,706.94,1,4,,2,3,71467,2
1,,,0.01359597,3,707.14,1,4,,3,4,52011,3
2,,,0.012927262,4,707.16,1,5,,3,5,54703,2
4,,,0.00977929,4,707.16,1,3,,2,5,72312,1
1,,,0.009370528,4,707.25,1,8,,4,5,75476,3
2,,,0.014438842,4,707.33,1,9,,2,5,48988,2
1,,,0.018536279,4,707.4,1,7,,2,3,38163,2
2,,,0.010234217,4,707.43,1,8,,4,5,69124,5
1,,,0.013247033,3,707.63,1,4,,4,5,53418,3
1,,,0.03999661,3,707.86,1,5,,1,5,17698,7
4,,,0.00931706,3,708.05,1,2,,4,5,75995,3
1,,,0.021107136,3,708.06,1,4,,2,5,33546,2
4,,,0.024818265,1,708.76,1,2,,4,4,28558,3
4,,,0.009466921,2,708.76,1,3,,3,4,74867,3
4,,,0.017228664,4,708.77,1,2,,2,4,41139,2
2,,,0.012180906,3,708.88,1,4,,1,5,58196,7
2,,,0.050767633,4,708.97,1,8,,2,3,13965,2
4,,,0.037947661,3,709.09,1,4,,2,5,18686,4
1,,,0.034937208,4,709.4,1,8,,2,4,20305,2
4,,,0.014612247,6,709.41,1,2,,4,5,48549,3
2,,,0.013906422,4,709.45,1,6,,2,4,51016,2
4,,,0.016179878,3,709.52,2,4,,2,3,43852,1
4,,,0.026937289,5,710.04,4,5,,2,2,26359,4
4,,,0.019979179,6,710.08,4,1,,3,3,35541,3
4,,,0.031387158,4,710.26,1,3,,1,4,22629,6
4,,,0.023366444,3,710.41,1,4,,2,3,30403,1
2,,,0.011377825,4,710.42,1,6,,2,5,62439,2
2,,,0.020749672,3,710.78,1,6,,1,4,34255,7
2,,,0.031090074,2,711.03,1,3,,3,3,22870,3
1,,,0.013118831,4,711.08,1,6,,4,4,54203,1
1,,,0.034784331,4,711.27,1,9,,1,5,20448,7
4,,,0.016007651,1,711.38,2,2,,1,2,44440,6
4,,,0.054578443,1,711.43,1,2,,1,2,13035,7
4,,,0.035127054,3,711.92,1,4,,1,5,20267,7
4,,,0.014589771,2,712.01,1,3,,2,3,48802,1
2,,,0.013841309,4,712.08,1,8,,3,5,51446,1
4,,,0.038121721,1,712.19,1,2,,1,3,18682,7
1,,,0.024375962,3,712.29,2,5,,2,3,29221,5
2,,,0.013662358,3,712.41,1,6,,2,3,52144,1
1,,,0.007373863,1,712.47,4,6,,5,4,96621,3
4,,,0.019005895,2,712.55,2,3,,3,4,37491,2
4,,,0.027558882,3,712.59,1,2,,4,3,25857,3
4,,,0.03702551,3,712.63,2,4,,2,3,19247,4
2,,,0.008798272,3,712.66,1,2,,2,5,81000,2
1,,,0.031581956,4,712.71,1,7,,2,3,22567,2
1,,,0.015019173,4,712.84,1,9,,1,5,47462,7
1,,,0.02364182,4,712.99,1,6,,1,5,30158,7
2,,,0.039993831,3,713.17,2,5,,3,2,17832,3
1,,,0.019646349,3,713.3,1,7,,3,4,36307,1
4,,,0.041134294,5,713.68,3,5,,3,2,17350,4
1,,,0.031090497,4,713.9,1,9,,5,5,22962,3
1,,,0.063907634,4,714.04,1,9,,4,5,11173,4
4,,,0.084989288,1,714.08,2,2,,2,5,8402,1
2,,,0.054533028,4,714.11,1,4,,1,4,13095,7
1,,,0.027235317,3,714.11,2,6,,3,5,26220,4
4,,,0.035762143,3,714.17,1,4,,2,3,19970,2
4,,,0.020683325,3,714.34,1,4,,3,5,34537,1
1,,,0.014866012,1,714.52,1,5,,3,4,48064,3
2,,,0.021345062,2,714.59,1,5,,2,5,33478,2
4,,,0.01412268,1,714.65,1,2,,4,5,50603,3
2,,,0.040958629,2,714.81,1,6,,2,4,17452,1
4,,,0.018935392,1,714.83,1,2,,2,5,37751,2
3,,,0.014336936,4,714.94,1,3,,2,5,49867,2
4,,,0.023864531,4,715.22,1,5,,2,2,29970,2
4,,,0.04419612,2,715.27,1,3,,1,3,16184,6
1,,,0.017458508,3,715.31,1,3,,3,4,40972,3
2,,,0.016642086,3,715.41,1,5,,5,5,42988,3
1,,,0.013047966,3,715.42,1,5,,2,3,54830,1
1,,,0.031667699,4,715.5,1,6,,4,5,22594,3
1,,,0.037723393,3,715.99,1,5,,2,4,18980,2
2,,,0.033015492,5,716.04,4,5,,2,3,21688,2
1,,,0.03759937,4,716.08,1,6,,1,4,19045,7
1,,,0.027138689,4,716.19,1,5,,1,5,26390,6
4,,,0.015183348,2,716.32,1,4,,4,5,47178,3
1,,,0.01166683,3,716.39,2,5,,3,4,61404,5
2,,,0.01905959,3,716.45,1,4,,2,3,37590,1
2,,,0.011812877,4,716.64,1,7,,2,5,60666,2
2,,,0.0096353,4,716.77,1,4,,5,5,74390,3
4,,,0.008853149,3,716.99,1,4,,3,5,80987,3
1,,,0.031239111,4,717.25,1,8,,2,3,22960,2
1,,,0.015508541,3,717.27,4,4,,5,3,46250,3
4,,,0.014566555,3,717.33,1,4,,3,3,49245,3
4,,,0.01497912,1,717.38,1,2,,2,3,47892,1
1,,,0.085847792,4,717.43,1,5,,1,4,8357,7
2,,,0.033108189,2,717.62,1,5,,2,5,21675,2
2,,,0.009533327,3,717.85,2,5,,2,3,75299,1
1,,,0.028921205,3,717.94,1,8,,2,3,24824,2
4,,,0.00832661,1,718.27,2,2,,3,3,86262,3
1,,,0.034718933,4,718.3,1,5,,2,5,20689,2
2,,,0.022142417,2,718.3,1,4,,2,4,32440,1
2,,,0.024136286,3,718.32,1,5,,2,4,29761,2
1,,,0.020280601,4,718.42,1,5,,2,5,35424,2
4,,,0.053194671,5,718.66,3,4,,1,1,13510,6
4,,,0.048385511,6,718.67,2,3,,1,3,14853,7
1,,,0.03781689,4,718.71,1,6,,1,5,19005,6
1,,,0.014276776,4,718.75,1,6,,3,5,50344,2
1,,,0.036331346,1,719.07,3,5,,3,5,19792,5
1,,,0.019872347,4,719.22,1,5,,2,3,36192,2
4,,,0.046419721,3,719.32,1,4,,2,4,15496,5
1,,,0.015853481,4,719.32,1,6,,4,4,45373,1
2,,,0.013520878,4,719.5,1,8,,3,4,53214,1
2,,,0.01398896,3,719.69,1,4,,2,5,51447,1
4,,,0.015513837,2,719.78,1,1,,2,2,46396,1
1,,,0.023226223,4,719.92,1,8,,2,5,30996,1
4,,,0.007704993,3,719.97,1,4,,3,5,93442,3
4,,,0.03670779,1,720.06,2,3,,5,3,19616,3
1,,,0.038397398,4,720.22,1,4,,2,5,18757,2
1,,,0.021460574,2,720.41,1,5,,3,3,33569,3
2,,,0.008912444,4,720.58,1,8,,3,5,80851,1
2,,,0.01689205,4,720.75,1,9,,2,5,42668,1
1,,,0.034285307,1,720.78,3,5,,3,5,21023,2
2,,,0.02113358,4,721.12,1,6,,5,4,34122,3
1,,,0.024060519,1,721.19,1,4,,2,3,29974,1
4,,,0.012417764,2,721.41,1,1,,3,5,58095,3
2,,,0.008232234,1,721.58,1,4,,4,5,87653,3
2,,,0.026495099,1,721.7,1,8,,5,4,27239,4
1,,,0.013004216,3,721.76,1,7,,3,5,55502,3
2,,,0.022428611,4,721.82,1,5,,2,4,32183,5
1,,,0.015129086,4,721.96,1,5,,3,5,47720,2
4,,,0.023650508,3,722.05,1,4,,2,3,30530,2
2,,,0.016175779,2,722.2,1,4,,2,4,44647,1
2,,,0.045777834,4,722.42,1,5,,2,5,15781,2
4,,,0.023478233,6,722.66,1,2,,3,5,30780,5
4,,,0.021812145,3,722.68,1,3,,2,4,33132,4
1,,,0.027112737,4,722.69,1,7,,2,4,26655,5
2,,,0.012406368,1,723.13,2,9,,3,5,58287,3
4,,,0.033415107,4,723.27,1,9,,2,4,21645,2
2,,,0.131133067,4,723.33,2,7,,1,5,5516,7
1,,,0.010499318,4,723.55,1,9,,2,5,68914,1
1,,,0.016685344,4,723.61,1,8,,4,5,43368,3
4,,,0.03004733,1,723.72,1,4,,3,3,24086,3
2,,,0.019950114,3,723.85,1,5,,4,3,36283,3
3,,,0.033557625,1,724.14,3,4,,3,4,21579,4
4,,,0.011590655,3,724.3,1,4,,4,5,62490,3
2,,,0.03464272,3,724.31,1,5,,2,4,20908,2
1,,,0.012283457,2,724.38,2,5,,3,3,58972,1
2,,,0.014605165,3,724.46,2,5,,4,4,49603,3
4,,,0.025354281,4,724.6,1,3,,2,3,28579,4
4,,,0.017868343,3,724.74,2,2,,5,5,40560,1
2,,,0.021269734,4,724.83,1,4,,2,5,34078,2
1,,,0.064828758,3,724.98,1,5,,3,3,11183,3
1,,,0.025088933,4,725.02,1,9,,2,5,28898,2
2,,,0.007539365,4,725.4,1,4,,2,5,96215,1
4,,,0.009060689,3,725.58,1,4,,4,5,80080,3
1,,,0.012403419,4,725.6,1,7,,3,5,58500,2
1,,,0.016199906,4,725.61,1,5,,2,5,44791,2
4,,,0.033181278,2,725.94,4,2,,3,2,21878,2
